"b_HabitatMed_1","b_HabitatHigh_1","b_TrailCondMed_1","b_TrailCondHigh_1","b_CrowdingMed_1","b_CrowdingLow_1","b_cost_1","asc_optout_1","b_HabitatMed_2","b_HabitatHigh_2","b_TrailCondMed_2","b_TrailCondHigh_2","b_CrowdingMed_2","b_CrowdingLow_2","b_cost_2","asc_optout_2","delta_2","logLike"
28.2106633079918,27.6940466230999,-8.5648184198969,1.36810518559038,20.2863126614055,-9.32417106862211,0.0266852028242795,-8.68666687806972,-0.266768367209414,-0.01723846078067,0.697638168438719,1.00217456726185,-0.0484372242580116,0.364701108201316,-0.0118728946450287,-1.37772783731457,1.29118270700223,-4757.91316119559
30.2639079151929,29.74817806695,-9.24097451107396,1.3686653357472,21.6602782906762,-10.000762111727,0.026726968550352,-9.3622292649612,-0.266776182346045,-0.017248165172731,0.697644472219367,1.00222506911612,-0.0483636021660926,0.364681685443476,-0.011872717280107,-1.37771929818659,1.29135503887434,-4757.91193239459
32.3422030433006,31.8262364902703,-9.94014359754903,1.36870326882499,23.0548397707405,-10.6999690192342,0.0267269000502268,-10.0613210323677,-0.266757848592381,-0.0172115305638902,0.69761522392858,1.00220078003853,-0.0483058168902873,0.364665611429244,-0.0118724028617395,-1.377727690013,1.29149242105897,-4757.91131039617
34.4073000090765,33.8913427090474,-10.6221551852014,1.36873114434483,24.4309725386752,-11.3820109530852,0.0267298546135828,-10.7432669761227,-0.266755230264773,-0.0172076110294752,0.697610717516751,1.00220482774631,-0.0482844390976892,0.364659684628052,-0.0118723204326064,-1.37772762395637,1.29154298326513,-4757.91100069947
36.4877369155633,35.971727751541,-11.3181625911134,1.36874603483771,25.8207781056956,-12.0780342097817,0.0267300878937937,-11.4392551829489,-0.266752316050717,-0.0172008794926036,0.697605208161494,1.00220115075903,-0.0482710888141544,0.364656555007929,-0.011872253665291,-1.3777290940763,1.29157324951456,-4757.91084468586
38.5770453272863,38.0610202667067,-12.0167289082163,1.3687425126826,27.2169163184502,-12.7766021502891,0.0267302340603605,-12.1378123430911,-0.266751224580487,-0.0171991823164608,0.697603838443973,1.00220160211214,-0.0482652854803166,0.364655268442497,-0.0118722298666445,-1.37772883809209,1.29158639348042,-4757.91076650701
40.6693812185084,40.1533545622792,-12.7202678744646,1.36875564302159,28.6151715267283,-13.4801509360867,0.0267306900221402,-12.8413423679258,-0.266750872528733,-0.0171980529683393,0.697602637083187,1.0022010120644,-0.0482622502613386,0.364654469234169,-0.0118722152911209,-1.3777293134179,1.29159314465604,-4757.91072750947
42.7726149144408,42.2565680210799,-13.4473786378413,1.36875227932134,30.0310330850844,-14.207260315007,0.0267303529227505,-13.5684537150864,-0.266749647341923,-0.0171961006656409,0.697600942631805,1.0021993957116,-0.0482601928689933,0.364653606249546,-0.0118722014454919,-1.37773002995946,1.29159918966487,-4757.910708056
44.8043962249872,44.2883618649843,-14.0684779257192,1.36875570945196,31.3507319675536,-14.8283621725739,0.0267307497651647,-14.1895481601579,-0.266749963416989,-0.0171966597258727,0.697601618918724,1.002200511978,-0.0482597565388733,0.364653793202955,-0.0118722024253407,-1.37772936413277,1.29159944472865,-4757.91069852804
46.7827353765081,46.2667030250448,-14.6651238588295,1.36875754264428,32.6438723463415,-15.425009130785,0.0267308292516302,-14.7861931782811,-0.266750625458918,-0.017197195291634,0.697601904948022,1.0022009480896,-0.0482597998448455,0.364653841728185,-0.0118722039302269,-1.3777294900211,1.29159879306641,-4757.91069381853
48.8329502243679,48.3168916982717,-15.4186700662275,1.368749294152,34.0341345367462,-16.178550433914,0.0267301797763725,-15.5397446033723,-0.266748720991135,-0.0171946887662301,0.697599850605217,1.00219845733059,-0.048258380100479,0.364653041160539,-0.011872189795227,-1.37773015329609,1.29160394176623,-4757.91069134651
51.6801433616362,51.1641106145393,-16.3947415444262,1.36874965013106,36.0181658305228,-17.1546221210135,0.0267307151127538,-16.5158119030989,-0.266750806575153,-0.017197751954685,0.697602364833703,1.00220169986375,-0.0482597624805795,0.364653904569813,-0.0118722064199541,-1.37772921956204,1.29159865739862,-4757.9106898043
53.8703741463044,53.3543251698423,-17.3469532094017,1.36874665784384,37.5342572359184,-18.1068311261111,0.0267303251724782,-17.4680262989519,-0.266750045425933,-0.0171962753528595,0.697600990664838,1.0021998966848,-0.0482591058384087,0.364653265591826,-0.0118721977614836,-1.37773010594865,1.29160140194206,-4757.91068929971
