"b_HabitatMed_1","b_HabitatHigh_1","b_TrailCondMed_1","b_TrailCondHigh_1","b_CrowdingMed_1","b_CrowdingLow_1","b_cost_1","asc_optout_1","b_HabitatMed_2","b_HabitatHigh_2","b_TrailCondMed_2","b_TrailCondHigh_2","b_CrowdingMed_2","b_CrowdingLow_2","b_cost_2","asc_optout_2","b_HabitatMed_3","b_HabitatHigh_3","b_TrailCondMed_3","b_TrailCondHigh_3","b_CrowdingMed_3","b_CrowdingLow_3","b_cost_3","asc_optout_3","delta_2","delta_3","logLike"
0.35,0.86,0.49,0.82,0.27,0.35,-0.01,-4,0.25,0.5,0.25,0.5,0.15,0.2,-0.03,-2,0.05,0.1,0.05,0.1,0.05,0.05,-0.005,0.5,0,-0.5,-6199.97820173048
0.359329718026342,0.829498010466649,0.480441346787162,0.807529579295324,0.272180810323614,0.361417802087403,-0.00839254603564897,-5.16247646749391,0.280356984768879,0.491210382522988,0.246791578346836,0.500866153904969,0.177405931272133,0.206314401222059,-0.0270953471104527,-2.21282288336817,0.195619010782919,0.207615548463825,0.153661072114953,0.233354975634927,0.203536468081485,0.18226142474595,-0.0021027966886682,0.350424953849326,0,-0.5,-6070.96007671664
0.249156888265483,0.649420433718273,0.488211404069478,0.708090039420131,0.223617178685019,0.3492198639497,-0.00146740361675842,-4.96845367919063,0.183343462805041,0.381382091803172,0.0709378234483165,0.357439940760979,0.114344000257916,-0.0309575577319945,-0.0241242816003893,-2.034899406173,0.305648079316239,0.447143918356954,0.163947003639635,0.457898379405393,0.432112569654984,0.463625329692415,-0.00173653843696126,0.0804155794932531,0,-0.5,-6010.78356994168
0.0164007143630876,0.415557080350106,0.571956181999014,0.663488654603443,0.163181478577678,0.436590055222494,0.00109761237431607,-2.23623356950464,0.274942830978484,0.482340919271939,-0.0889647213554021,0.181520976978883,0.0193279566059536,-0.447359081319146,-0.0259819239779577,-2.08342866510757,0.401989440599363,0.591956761159508,0.0190326236603611,0.657058725100671,0.580083960278063,0.78746425550072,-0.00242040463136575,0.0668364546061051,0,-0.5,-6003.2800665416
-0.572701775243378,0.28827076409362,0.619681548356939,0.923358044895321,-0.0410002204756566,0.836270945233668,0.00546033245670915,-1.27557707896055,0.896164873021892,1.1512244803313,-0.085311380970448,-0.183658030065398,-0.316553818443596,-1.4054471337381,-0.0320594177013454,-2.83532450400996,0.605371773016763,0.214781533532918,-0.284310941086876,0.913777831789168,1.44557100227681,1.68330217421202,-0.0112392830796869,0.533789570805599,0,-0.5,-5991.02238599881
-0.549743104871001,0.296425696473145,0.685858818108343,0.999622617979181,-0.0542503226592833,0.839692967702308,0.00437780132990947,-1.3303250758466,0.844501251979657,1.27099415959183,-0.142589571486082,-0.148529585134107,-0.331632671951215,-1.39966215006756,-0.0334690391065448,-2.89295681865083,0.669581958834073,0.287530843612434,-0.194821939426575,0.886306620307331,1.50903543429098,1.6521044044396,-0.00952791944032494,0.545397062307648,0,-0.5,-5985.30433440329
-0.225714104614382,0.0374943039617961,1.04089315193704,1.37417519933631,-0.103034624991803,0.990339762130925,-0.00185922149028882,-1.47264111994646,0.521682003634438,1.4284315800322,-0.518130596354837,-0.419828901422049,-0.365407976766647,-1.55702025804922,-0.0322019192644028,-3.44692654765561,0.594654960640994,0.551477065113717,-0.420548350212609,0.467263799265755,1.72916315461508,1.64759544271596,-0.00475819113534008,0.903727275378594,0,-0.5,-5981.92166065575
-0.0139331430435425,0.0831327507942666,1.28037248848581,1.56398066352235,-0.103376340712361,1.45031881247713,-0.00923905789361235,-1.14710983556521,0.197373871608177,1.59647410286532,-0.915347809594296,-0.691004565543118,-0.459218549595313,-2.25507345238079,-0.0312105075092785,-3.87561167955348,0.846194067483018,0.430673330918595,-0.284113334843006,0.941092180906833,1.47301206214046,1.57466191062283,-0.00462538462248747,0.906935127452276,0,-0.5,-5979.06976550279
0.12230511147169,0.148471127391258,1.3574910569897,1.63994088452291,-0.227998213690485,1.55428116680098,-0.0133648481915554,-0.757032307542469,0.221639722763359,1.56008333929854,-0.869042076244635,-0.649091200217581,-0.578454633405468,-2.31024249854335,-0.032295651244299,-3.9359227571014,0.716837034426356,0.41299482222758,-0.421946278891905,0.913920576207032,1.83468413675997,1.61389669956517,-0.00102251137844431,0.894658018072551,0,-0.5,-5977.75123923922
0.411632223638095,0.190684713677424,1.47254783730925,1.41811260910978,-0.633721350697449,1.74297570109367,-0.0218319554845273,-0.769839607800671,0.243397675250535,1.623823720509,-0.84601599522573,-0.438182633846947,-0.746858477341131,-2.55679655234514,-0.0353560186814914,-3.74844180498548,0.450375155892448,0.281704968151647,-0.685415314378083,1.20013747540274,2.67003611507905,1.65257217107916,0.00643475477945439,1.00656744577728,0,-0.5,-5977.3945370994
0.478195630756874,0.195446270888693,1.38965268019781,1.25852514823271,-0.854599402784673,1.85488834409635,-0.0328366356089437,-1.40268133084628,0.224951327300309,1.49279978418705,-0.796834958598653,-0.37907450938693,-0.443759750507077,-2.58721903323907,-0.0318313897060223,-3.29624961458573,0.676330979872485,0.35931229238937,-0.441197992114378,1.75632157893306,2.71549386730973,1.88217201365262,0.011497082808468,1.49427236964034,0,-0.5,-5975.79583939283
0.485321155282646,0.186007741800282,1.40617547232378,1.28713119923351,-0.913841918050935,1.85109758298277,-0.0319756323073217,-1.34917861456799,0.209367406145562,1.51179365131842,-0.755032311342662,-0.314774513386017,-0.499220899142518,-2.58854236536187,-0.0322179702399558,-3.29323896054404,0.667274853006699,0.33291953509122,-0.451284334781726,1.71158097192899,2.93576469747316,1.87589087042143,0.0107532790737249,1.42766137250481,0,-0.5,-5975.25070176903
0.488961560022291,0.175764938974233,1.43460420349343,1.27876776200089,-0.953384021751033,1.84048136527704,-0.0310660941702311,-1.31812872224739,0.193043344311462,1.47402079592411,-0.727958282491145,-0.241807253132217,-0.546417232081328,-2.57813439614891,-0.031998494261296,-3.25286598227053,0.62958875544608,0.374645240571614,-0.549185801823121,1.72252385200053,3.14670306190837,1.85048309886164,0.0106565371494627,1.36885137089961,0,-0.5,-5975.03223787951
0.473634259174711,0.150249749786955,1.47033618503872,1.25804597203271,-0.965594942312405,1.85241710246454,-0.031862830262321,-1.33061898410751,0.178191399735149,1.39928594828772,-0.737705653899524,-0.217816001511487,-0.566688702305249,-2.53762841484208,-0.0309234417539716,-3.20994914909894,0.713583062384645,0.49520497411386,-0.618349504813609,1.85339469279464,3.31731107212623,1.81612403277325,0.0122393155862533,1.33757299521239,0,-0.5,-5974.98036334965
0.451814000725801,0.130130968095493,1.47456240273513,1.22318539901966,-0.964411124650733,1.82890181259948,-0.0315609286831542,-1.33764209044587,0.148191263612503,1.3580445086613,-0.744554868829022,-0.135582656667854,-0.643667229204631,-2.52245863078399,-0.0300138463705015,-3.18317380199778,0.757688035387489,0.587993666366546,-0.651995612713049,1.77555660755842,3.50143385560578,1.79010022953898,0.012446390279305,1.32713866552805,0,-0.5,-5974.69400072454
0.41836702966452,0.0978317181077027,1.49689419492786,1.19723066771756,-0.94659115901761,1.81894641055623,-0.0314804778154787,-1.34056993196948,0.135216045545362,1.28768999870915,-0.762784199808732,-0.0932360874377788,-0.696442976442197,-2.49335635530842,-0.0287121467701245,-3.15218466535517,0.842558193100452,0.767597492433363,-0.707545813044161,1.80581446287743,3.69394692046247,1.77736414264612,0.0132308211126053,1.32987250734916,0,-0.5,-5974.49774008546
