"b_HabitatMed_1","b_HabitatHigh_1","b_TrailCondMed_1","b_TrailCondHigh_1","b_CrowdingMed_1","b_CrowdingLow_1","b_cost_1","asc_optout_1","b_HabitatMed_2","b_HabitatHigh_2","b_TrailCondMed_2","b_TrailCondHigh_2","b_CrowdingMed_2","b_CrowdingLow_2","b_cost_2","asc_optout_2","b_HabitatMed_3","b_HabitatHigh_3","b_TrailCondMed_3","b_TrailCondHigh_3","b_CrowdingMed_3","b_CrowdingLow_3","b_cost_3","asc_optout_3","b_HabitatMed_4","b_HabitatHigh_4","b_TrailCondMed_4","b_TrailCondHigh_4","b_CrowdingMed_4","b_CrowdingLow_4","b_cost_4","asc_optout_4","delta_2","delta_3","delta_4","logLike"
-1.31848423003396,0.377767225410357,1.66969653144773,1.52483981580827,0.701608219328114,0.0622495680471031,-0.00174993858949126,-1.03941786711851,2.9810213920092,0.266108994716358,-4.39487252269647,-0.894968105276891,-0.61293735083557,-1.75463618666354,-0.10292085189177,-9.61643849626802,-1.0925324537375,-1.20965965982427,-1.29835256926389,-0.40077839604349,0.104550126281229,-0.406801778176693,-0.0638724258851008,-2.6971518960615,4.30931338323661,3.09390767975671,0.896029914375962,0.563564611245027,-0.540269190633315,2.46906984843921,-0.0346666678582783,2.24909626827803,-0.730712908315118,-2.61891004349243,-1.33883358673683,-4754.01100060988
-1.29049861539982,0.398292800943698,1.67998262077727,1.55327245252881,0.73723316884783,0.0811399530008509,-0.00151063734633668,-1.00194785603849,2.95013485956645,0.287251500894511,-4.40809090140333,-0.899100178156225,-0.634674536437582,-1.64231833919331,-0.101038714298621,-9.55642992566562,-1.26730044325901,-1.6684647447067,-0.89428709249335,-0.169773280791828,-0.0814825542706215,-1.12529953739671,-0.0635068756663384,-2.87308895108062,4.45522441268191,3.36153897278446,1.04234603927724,0.59229894280037,-0.622424451898578,2.60861174595991,-0.036983738342298,2.36170513165699,-0.726491247425938,-2.53648522715902,-1.33743723726138,-4753.84173863739
-1.2791685358526,0.404461435146891,1.7013265050214,1.57659726653862,0.777883411884193,0.0914368228231678,-0.00137449355416023,-0.929036014797979,2.89065740593049,0.313383873431853,-4.3441400925489,-0.886158859815788,-0.686913280808695,-1.62619011768634,-0.0997403697566085,-9.60904235005149,-1.47404183718955,-1.57906711031015,-1.05516550563868,-0.326729195173028,-0.033030314172724,-1.09116139686301,-0.0508316489207719,-3.00181100707444,4.67621248385901,3.52795426141291,1.1300562151074,0.622033449812941,-0.734696171222923,2.80612076693667,-0.038058949386216,2.55165271593403,-0.722498013346927,-2.420389447593,-1.3397245005558,-4753.64952695173
-1.21877914938344,0.456721692426917,1.77873135808015,1.61648406356971,0.863313469022426,0.132208892347191,-0.00122210943447906,-0.714782140743457,2.66835020382718,0.271078587077184,-4.19526364531239,-0.89852493350098,-0.830189429194979,-1.59628300522074,-0.0948310120573967,-9.7629349243993,-1.28412462602118,-1.66127463547667,-1.05631957555522,-0.0459671593875146,-0.186508240127084,-1.16018371390457,-0.0493429458692995,-3.10028470785257,5.29553257617183,4.22484595059462,1.30761899250944,0.655550632822555,-0.906987644123897,3.38938125835057,-0.0415998853528472,3.08336227025801,-0.705062617125681,-2.23845328595639,-1.39639217561251,-4753.31246464081
-1.18156034890491,0.478009596592197,1.8064931013502,1.64280649984732,0.907095504274551,0.15504851453705,-0.000759170579931352,-0.643453888156511,2.59806066832245,0.272180973233121,-4.20440569406118,-0.951242777964092,-0.858619763815107,-1.58181697404243,-0.0931335025475721,-10.1292430240557,-1.31313052265945,-1.50699831785834,-0.926988900253813,0.00106589084462678,-0.0662242164564506,-1.25418222056646,-0.0521001429447282,-3.1088041822999,5.51410651326811,4.48726241734609,1.40662303256525,0.70153927630767,-1.15678029614406,3.59252945921829,-0.0442215747547257,3.22078685085695,-0.706402632566811,-2.13197660842444,-1.37989299192336,-4753.14488998979
-1.15317133257139,0.50784355164248,1.84766768213226,1.66808217215877,0.944518295641279,0.170108094000339,-0.000527147472342465,-0.54355470557172,2.52608938443453,0.258958025248774,-4.22331614359221,-0.988415003747154,-0.908548189187149,-1.60215071874585,-0.0920180979884168,-10.6987791042541,-1.26546430392838,-1.5070674010317,-0.958427330443933,0.088102977064027,-0.110081443662457,-1.26154636126995,-0.0520868850604153,-3.20232009708468,5.71006581729673,4.7093305370664,1.47771628293166,0.689023440301147,-1.27876932244986,3.78959936638976,-0.0457533054808705,3.35496892314208,-0.707819969351474,-2.0455079515283,-1.37788791283353,-4753.0393029113
-1.12099526961817,0.543874323408858,1.89640854104488,1.70003414655746,0.993764451531055,0.195389107509178,-0.000375883559897398,-0.444491748145974,2.42595486280196,0.225836129995378,-4.2825784971564,-1.04818174578471,-0.967385159301971,-1.61722641911056,-0.0909872617674082,-11.85341720833,-1.19636098704891,-1.4837285017732,-0.922104961220058,0.171936669575328,-0.180068858458975,-1.41245758549237,-0.0538369618356423,-3.27147797863963,5.90732502325499,4.94970488458265,1.59666608140311,0.691466716496598,-1.42963946104888,3.98908087442791,-0.0472474908382302,3.49596027053909,-0.708464254988221,-1.96105451730197,-1.37368173615617,-4752.95764379636
-1.09636053136736,0.584417812465966,1.95267333775922,1.7305547763786,1.03267969581081,0.218449028564183,-0.000361892801870792,-0.33488914163322,2.35303467287099,0.196096633409458,-4.31222566910375,-1.09081693684657,-1.02031704372105,-1.65748323149947,-0.0904097947816938,-14.4620539780817,-1.19959748160728,-1.51201660366271,-0.969207097122413,0.210195453787765,-0.222953699441584,-1.43059833690262,-0.0530341593840423,-3.36173651070039,6.10813051986898,5.17155930873493,1.64778760534777,0.676069668102534,-1.50667516739913,4.2025797919203,-0.0479898362367825,3.65816335115862,-0.70709314544157,-1.90361263200538,-1.37610479342187,-4752.89541077887
-1.06512785651454,0.616653717882615,2.0003401068892,1.74458036380506,1.06814558684356,0.246508720524809,-0.000704056565466701,-0.228515851570713,2.26403137099973,0.132452826857639,-4.31509840958263,-1.11145465993507,-1.07381219312174,-1.68467260750844,-0.0900840847424449,-17.9349498467933,-1.2023660505175,-1.56251517089421,-0.966184217644822,0.249717937077501,-0.273417375220472,-1.48509399196911,-0.0535867217810478,-3.43295520165468,6.35524037794929,5.42428809364092,1.61491502813278,0.661083951866123,-1.56085437692284,4.43551916499769,-0.0498742040457102,3.82574722727289,-0.703611786363186,-1.94539101524128,-1.39837399137287,-4752.81759026457
-1.0335567770188,0.647600020837585,2.03296396312107,1.75275780751707,1.0909396977292,0.270188475348169,-0.000917228875497295,-0.135313193402273,2.19001430881034,0.0967911505426895,-4.29638634577506,-1.12380493012733,-1.11873506441049,-1.69123006118413,-0.0891301623668511,-18.4142654473348,-1.15627588309437,-1.67447368456775,-0.957467131715464,0.307112808031363,-0.364303070854569,-1.53208869413267,-0.0557546338231268,-3.54784279752934,6.62905924685713,5.7304245379898,1.56464477549885,0.633293106644487,-1.57879910413151,4.68670348003579,-0.051991485177569,4.00709698341717,-0.704693681389948,-1.97918893929722,-1.42682550845725,-4752.77524914915
